id,name,product,tvl_usd,est_apr_percent,featured,curator,chain,description
bb6d68e0-ef3d-4d62-a432-194f74c377b5,Aave V3 Optimism DAI,Lending,695307.16030449,2.6785,false,Aave,Optimism,Lend DAI on Aave V3 Optimism.
7907df48-44c4-43dd-9aa2-eccbca01029b,Aave V3 Optimism LINK,Lending,449160.11651819,0.0078,false,Aave,Optimism,Lend LINK on Aave V3 Optimism.
64fe70ee-51c8-4808-84c4-5fb35ab5cc87,Aave V3 Optimism MAI,Lending,8475.16454979,0.0576,false,Aave,Optimism,Lend MAI on Aave V3 Optimism.
635a0ec9-298e-480e-9d2c-5b4f5a32905f,Aave V3 Optimism OP,Lending,603757.84609489,0.101,false,Aave,Optimism,Lend OP on Aave V3 Optimism.
a33495b9-3ad3-4332-a743-1eef346bb800,Aave V3 Optimism rETH,Lending,799605.95361189,0.0001,false,Aave,Optimism,Lend rETH on Aave V3 Optimism.
ef75dc39-449f-4d9e-9871-a0f2b13aae73,Aave V3 Optimism USDC,Lending,1266136.916326,2.0075,false,Aave,Optimism,Lend USDC on Aave V3 Optimism.
f80b6c04-4576-44a6-9e9d-06e2fa8c7146,Aave V3 Optimism USDC,Lending,13576925.988762,2.8361,false,Aave,Optimism,Lend USDC on Aave V3 Optimism.
11c61281-66dd-4258-8426-035e4fcaf23d,Aave V3 Optimism USDT,Lending,4914968.15409743,2.6299,false,Aave,Optimism,Lend USDT on Aave V3 Optimism.
83904ebd-c7e5-4869-b256-67ec7409abee,Aave V3 Optimism WBTC,Lending,16364189.73049578,0.0255,false,Aave,Optimism,Lend WBTC on Aave V3 Optimism.
8d194b3b-84c2-46b9-a051-18198c8d8ed3,Aave V3 Optimism WETH,Lending,21008334.1445408,1.2064,false,Aave,Optimism,Lend WETH on Aave V3 Optimism.
00aaa345-a425-4ee4-9965-e6ee88eb58aa,Aave V3 Optimism wstETH,Lending,25291951.46993529,0.0015,false,Aave,Optimism,Lend wstETH on Aave V3 Optimism.
e7210b0e-3a73-4b25-9388-c6363bd2b862,Aave V3 Plasma sUSDe,Lending,302788606.3472904,0,false,Aave,Plasma,Lend sUSDe on Aave V3 Plasma.
9a6048e4-6979-48c8-8fd1-86842a6a28b0,Aave V3 Plasma syrupUSDT,Lending,199883663.38296404,0,false,Aave,Plasma,Lend syrupUSDT on Aave V3 Plasma.
a79a2fa1-76ea-4779-898d-ddf95aed7d89,Aave V3 Plasma USDe,Lending,346570365.41986704,5.7330000000000005,false,Aave,Plasma,Lend USDe on Aave V3 Plasma.
8dd8a762-85e8-40de-8f12-30ca82b0ab2f,Aave V3 Plasma USDT0,Lending,772312413.3244034,4.3937,false,Aave,Plasma,Lend USDT0 on Aave V3 Plasma.
6585fb11-e8e9-4d17-b590-370e5331b950,Aave V3 Plasma weETH,Lending,4283265.89704737,0,false,Aave,Plasma,Lend weETH on Aave V3 Plasma.
965bee8f-f238-4b1f-877f-22158c1156a2,Aave V3 Plasma WETH,Lending,4209417.85800581,0.1904,false,Aave,Plasma,Lend WETH on Aave V3 Plasma.
c2aeadcd-a2c1-4ec1-a215-6053a80283da,Aave V3 Plasma wrsETH,Lending,47.80793849,0,false,Aave,Plasma,Lend wrsETH on Aave V3 Plasma.
918e0653-d62f-4aa2-9854-7b48a04f0d15,Aave V3 Plasma wstETH,Lending,123.84683522,0,false,Aave,Plasma,Lend wstETH on Aave V3 Plasma.
42d0be4e-44ee-4543-94e7-96218990ba2d,Aave V3 Plasma WXPL,Lending,2314021.24226719,0,false,Aave,Plasma,Lend WXPL on Aave V3 Plasma.
e9404692-b99c-4f79-9038-d9b558b6b0cc,Aave V3 Plasma XAUt0,Lending,4661795.2810794,0,false,Aave,Plasma,Lend XAUt0 on Aave V3 Plasma.
da6c4801-d459-49b7-b574-aab5d61e35a9,Aave V3 Polygon AAVE,Lending,2175056.99289902,0,false,Aave,Polygon,Lend AAVE on Aave V3 Polygon.
dbae53e7-fcec-4833-8ff6-d3fd3476436c,Aave V3 Polygon BAL,Lending,2131.68742447,3.6478,false,Aave,Polygon,Lend BAL on Aave V3 Polygon.
94a71683-e5bc-48bd-9524-76abfa97c11f,Aave V3 Polygon CRV,Lending,11831.34652847,0.6207,false,Aave,Polygon,Lend CRV on Aave V3 Polygon.
048748c8-ecaa-4317-b345-4d8ca6f6028c,Aave V3 Polygon DAI,Lending,3843182.80512679,4.2639,false,Aave,Polygon,Lend DAI on Aave V3 Polygon.
f7467a89-6cdb-4ced-931f-9f25ff534efa,Aave V3 Polygon DPI,Lending,16864.98286581,1.7619,false,Aave,Polygon,Lend DPI on Aave V3 Polygon.
4b38dcb5-fd06-49a5-b4fa-ef33409c34ba,Aave V3 Polygon EURA,Lending,7597.06728832,0.374,false,Aave,Polygon,Lend EURA on Aave V3 Polygon.
6bdfe17d-eac9-4ae2-860e-edabe54ab625,Aave V3 Polygon jEUR,Lending,17301.70934978,0.0451,false,Aave,Polygon,Lend jEUR on Aave V3 Polygon.
591c27ab-09e3-4663-ba4f-93e32ff8f254,Aave V3 Polygon LINK,Lending,1800799.91197078,0.0202,false,Aave,Polygon,Lend LINK on Aave V3 Polygon.
b17861eb-e6a1-4076-ac90-1981c8164262,Aave V3 Polygon MaticX,Lending,873304.99935261,0.0026,false,Aave,Polygon,Lend MaticX on Aave V3 Polygon.
b00a73a0-b9e3-44cf-ab63-b20d7918c044,Aave V3 Polygon miMATIC,Lending,9092.29732827,0,false,Aave,Polygon,Lend miMATIC on Aave V3 Polygon.
bf8db766-d7f2-490b-931a-d8008934772a,Aave V3 Polygon stMATIC,Lending,20440.62536057,0,false,Aave,Polygon,Lend stMATIC on Aave V3 Polygon.
793810fb-cbf8-495d-b897-009ca35f405c,Aave V3 Polygon SUSHI,Lending,22068.21510103,1.7834,false,Aave,Polygon,Lend SUSHI on Aave V3 Polygon.
1068cea7-5bd9-42b7-8ea0-39eb6bec9fdc,Aave V3 Polygon USDC,Lending,4020110.479865,2.7188,false,Aave,Polygon,Lend USDC on Aave V3 Polygon.
c0d2e101-cb32-4dee-a5c8-1fc16f68a1a0,Aave V3 Polygon USDC,Lending,29178570.788064,3.1046,false,Aave,Polygon,Lend USDC on Aave V3 Polygon.
862a7633-fe91-4ed0-b368-9fdb2d3ca537,Aave V3 Polygon USDT0,Lending,32902080.62472947,2.8836,false,Aave,Polygon,Lend USDT0 on Aave V3 Polygon.
c9a3deda-aa57-467f-9fb1-813374f334e0,Aave V3 Polygon WBTC,Lending,66199114.15737252,0.0202,false,Aave,Polygon,Lend WBTC on Aave V3 Polygon.
b4fefac4-b426-46c7-891f-8ee09e8ebf40,Aave V3 Polygon WETH,Lending,29294003.64998547,0.3778,false,Aave,Polygon,Lend WETH on Aave V3 Polygon.
3e3e4d38-bf34-40e8-9d9d-824742ae04c5,Aave V3 Polygon WPOL,Lending,7320289.29459862,0.2063,false,Aave,Polygon,Lend WPOL on Aave V3 Polygon.
0c8be7d6-a9ca-41a9-832e-4c5068c57421,Aave V3 Polygon wstETH,Lending,9195182.14836467,0.0012,false,Aave,Polygon,Lend wstETH on Aave V3 Polygon.
a1895f7f-228c-4648-b27e-e234eb40d8f9,Aave V3 Sonic stS,Lending,3525502.24592521,0,false,Aave,Sonic,Lend stS on Aave V3 Sonic.
465932e4-e7ac-4404-8ab3-7f96a08be8b9,Aave V3 Sonic USDC,Lending,4006181.537221,3.1813,false,Aave,Sonic,Lend USDC on Aave V3 Sonic.
051ed3d3-ce00-4a1b-a0de-65b0cad1d4d4,Aave V3 Sonic WETH,Lending,2845989.18550804,0.0124,false,Aave,Sonic,Lend WETH on Aave V3 Sonic.
4e343af7-5505-4143-8c72-ae0118e427a0,Aave V3 Sonic wS,Lending,6903853.98106647,0.5148,false,Aave,Sonic,Lend wS on Aave V3 Sonic.
175e9132-bcca-4917-859c-fd19c4b8b3e5,Aave V3 X Layer USD₮0,Lending,40008081.66878897,0.0156,false,Aave,XLayer,Lend USD₮0 on Aave V3 X Layer.
fdef7875-8875-4910-9092-0875f88b204c,Aave V3 X Layer USDG,Lending,182464.02114923,1.2425,false,Aave,XLayer,Lend USDG on Aave V3 X Layer.
74c0cc23-c4cf-4200-9b6f-2f8662251990,Aave V3 X Layer WOKB,Lending,12519511.79519973,0,false,Aave,XLayer,Lend WOKB on Aave V3 X Layer.
832a9449-c516-412a-a655-25dbf115d4a5,Aave V3 Zk Sync sUSDe,Lending,128.04998763,0,false,Aave,ZkSync,Lend sUSDe on Aave V3 Zk Sync.
88d54732-7bfe-4167-a802-b60d4b61519b,Aave V3 Zk Sync USDC,Lending,388439.991559,1.2096,false,Aave,ZkSync,Lend USDC on Aave V3 Zk Sync.
91a590c5-0eb1-4ef7-a836-ad51f76168ab,Aave V3 Zk Sync USDT,Lending,27879.50008689,3.2907,false,Aave,ZkSync,Lend USDT on Aave V3 Zk Sync.
47156a8f-15ea-4108-bc93-de7fda431344,Aave V3 Zk Sync weETH,Lending,129498.6753979,0,false,Aave,ZkSync,Lend weETH on Aave V3 Zk Sync.
e0e7493f-95b8-41eb-aea9-54d2b77f0946,Aave V3 Zk Sync WETH,Lending,646146.42619922,0.0847,false,Aave,ZkSync,Lend WETH on Aave V3 Zk Sync.
322305c4-b850-41a1-b2da-6abc1cb56620,Aave V3 Zk Sync wrsETH,Lending,121.79815426,0,false,Aave,ZkSync,Lend wrsETH on Aave V3 Zk Sync.
0a07b164-d8bf-43d2-b0ca-d6daf3e5ffa4,Aave V3 Zk Sync wstETH,Lending,23994.76491341,0.0001,false,Aave,ZkSync,Lend wstETH on Aave V3 Zk Sync.
7fef12fa-5869-4fac-b092-69e0533782ce,Aave V3 Zk Sync ZK,Lending,477296.71541762,0.0001,false,Aave,ZkSync,Lend ZK on Aave V3 Zk Sync.
93b40530-ffbe-4db9-9b4f-704a7cec78cc,Acre Bitcoin,Vault,4419785.26434694,4.6899999999999995,false,Re7 Labs,Ethereum,"Acre.fi is a Bitcoin-first platform that connects investors with institution grade yield opportunities. Acre’s platform abstracts away the complexity and risk entailed by engaging with onchain BTCFi products, enabling Bitcoin holders to access opportunities directly from their BTC wallets. Led by executives and founding team members from Fold, Casa, tBTC, and Thesis, Acre is backed by Draper Dragon, Orange DAO, and executives from Ledger, Lido, and Eigenlayer."
56fc1853-cf73-4466-93f1-4e1a68c287d9,Alpha APXUSD V2,Lending,2067745.01702507,12.6657,false,AlphaPing,Ethereum,Morpho alphaAPXUSDV2 vault on Ethereum
decc33d2-1f68-4c3f-a653-8644188580d6,Alpha Frax USD Enhanced V2,Lending,1077741.63335796,7.9993,false,AlphaPing,Ethereum,Morpho alphaFraxUSDenhanced vault on Ethereum
0035a187-d530-46b6-8692-35aa7b3c8e8f,Alpha LINK Enhanced V2,Lending,2378182.45417254,6.165100000000001,false,AlphaPing,Ethereum,Morpho alphaLINKEnhancedV2 vault on Ethereum
e2e5077c-4d71-45cf-b334-86c79e37b2cf,Alpha USDC Asia V2,Lending,10308226.2325752,10.0053,false,AlphaPing,Ethereum,Morpho alphaUSDCAsiaV2 vault on Ethereum
fdbc5de8-a250-4bd0-aeb1-135206f75dab,ALPHA USDC Core,Lending,4792825.71641903,5.4982,false,AlphaPing,Ethereum,Morpho aUSDC vault on Ethereum
1460a819-969f-4224-81fc-fa5522509a58,Alpha USDC Core V2,Lending,8873732.3697792,8.1257,false,AlphaPing,Ethereum,Morpho alphaUSDCCoreV2 vault on Ethereum
88cd3fa5-3e85-4506-b2bb-f43f2d235ca5,Alpha USDC Delta V2,Lending,20248204.88601621,9.388,false,AlphaPing,Ethereum,Morpho alphaUSDCDeltaV2 vault on Ethereum
7caa2b01-dd45-4e1f-bdc3-8a4971f2337e,Alpha USDC Enhanced V2,Lending,2763392.73534388,6.0748,false,AlphaPing,Ethereum,Morpho alphaUSDCEnhancedV2 vault on Ethereum
b11b69af-17d7-4f02-99ab-30d324ad7112,Alpha USDC Forex V2,Lending,3492547.10965161,12.3331,false,AlphaPing,Ethereum,Morpho alphaForexV2 vault on Ethereum
04d26788-ee2a-4097-a42f-7294df1317b2,Alpha USDC Prime V2,Lending,3524946.10922589,9.4649,false,AlphaPing,Ethereum,Morpho alphaUSDCPrimeV2 vault on Ethereum
6df76565-55fd-4cf8-8f34-eaf3e26d2626,Alpha USDC Prime V2,Lending,223143.6754426,8.7924,false,AlphaPing,Base,Morpho alphaUSDCPrime vault on Base
53068327-973d-4eab-a706-6699c31fe9aa,Alpha USDT Prime,Lending,4053510.18567747,13.7736,false,AlphaPing,HyperEVM,Morpho alphaUSDTPrime vault on HyperEVM
155cb383-d9de-4d5f-943e-925e0b597a0a,ALPHA wETH Core,Lending,2182005.81735181,2.51,false,AlphaPing,Ethereum,Morpho aWETH vault on Ethereum
bf2fcb6a-06c0-4bf3-9324-a15995148235,AlphaGrowth Arbitrum Vaults,Lending,0,0,false,,Arbitrum,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
9e00c259-92e3-474d-b25b-443b53ea2b91,AlphaGrowth Arbitrum Vaults,Lending,0,0,false,,Arbitrum,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
fea1638c-2a3f-4d0e-9565-7f623eaa6f88,AlphaGrowth Arbitrum Vaults,Lending,0,0,false,,Arbitrum,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
090c1b49-2f61-44fb-83fe-458ae67c4bd0,AlphaGrowth Base,Lending,752853.34868941,1.1028,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
69268a39-a1a5-4f50-98a1-6516245636f0,AlphaGrowth Base,Lending,282896.15630987,0,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
925eebea-2ba3-46e2-abf6-80ee37abcda7,AlphaGrowth Base,Lending,93892.4771179,0.0247,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
3ad292f4-766e-4326-9d73-bad69d5465b2,AlphaGrowth Base,Lending,374424.78159517,0,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
8bfec050-fd12-4bb3-8450-10587fb904b1,AlphaGrowth Base,Lending,120720.29111505,0.0578,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
9b63c10d-0c7d-4c96-87ef-d772a741f68c,AlphaGrowth Base,Lending,113239.54792498,0.0002,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
f1248b87-0c78-43e4-a78f-a57f6f991841,AlphaGrowth Base,Lending,342512.72074186,4.0539,false,,Base,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
b2f485c5-8b53-45c9-8942-af6e12cfe107,AlphaGrowth Base Vaults,Lending,567695.56382281,6.0604,false,,Base,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
c35a43db-6aa9-4e40-ac15-0f7f0985eee1,AlphaGrowth Cap,Lending,0,0,false,,Ethereum,"An isolated market for Cap ecosystem assets, configured by AlphaGrowth."
77b5dc9f-7ae8-4fd3-9c8f-9e4f01634e60,AlphaGrowth Cap,Lending,0,0,false,,Ethereum,"An isolated market for Cap ecosystem assets, configured by AlphaGrowth."
4c98ac71-bfd9-48dc-949e-c6c0c4c3dab4,AlphaGrowth Cap,Lending,1940.94772482,1.8694,false,,Ethereum,"An isolated market for Cap ecosystem assets, configured by AlphaGrowth."
58366d23-6407-458e-903d-413310418687,AlphaGrowth Cap,Lending,14841.84819666,0.2746,false,,Ethereum,"An isolated market for Cap ecosystem assets, configured by AlphaGrowth."
4b40c1bf-11ec-4726-8aba-c463c2cb5c04,AlphaGrowth Falcon,Lending,63735.99432902,0,false,,Ethereum,"An isolated market for Falcon ecosystem assets, configured by AlphaGrowth."
d64aa271-1d5a-41b6-aa39-8f7e68310dc1,AlphaGrowth Falcon,Lending,236.75466294,0.001,false,,Ethereum,"An isolated market for Falcon ecosystem assets, configured by AlphaGrowth."
e6b3aa86-0498-400d-9e29-b3c9b9e7c67d,AlphaGrowth Falcon,Lending,17380.56016217,2.4979,false,,Ethereum,"An isolated market for Falcon ecosystem assets, configured by AlphaGrowth."
c44b65fa-6f1e-48c2-93c6-4f695fa6e05c,AlphaGrowth Falcon,Lending,102792.64034292,1.1306,false,,Ethereum,"An isolated market for Falcon ecosystem assets, configured by AlphaGrowth."
c83b4b50-2ccd-4276-b336-937f6028837c,Alphagrowth Linea weETH,Lending,58996.56479133,1.0382,false,,Linea,
88730529-0288-4782-a7d0-c0faff143e55,Alphagrowth Linea weETH,Lending,54565.24528481,0.0008,false,,Linea,
26708480-f39d-4806-9aa9-b92d2ba4780f,Alphagrowth Linea wstETH,Lending,34129.25164139,0.3176,false,,Linea,
d2309e96-47f9-475c-ba42-1077c731b491,Alphagrowth Linea wstETH,Lending,15586.40589225,0,false,,Linea,
dcbeb44c-4387-4e97-a30f-2c9f351e663a,AlphaGrowth mAPOLLO,Lending,52565.98448866,8.5097,false,,Ethereum,"An isolated market for mAPOLLO ecosystem assets, configured by AlphaGrowth."
788b9a4f-6bf7-43ca-ace2-820da88dba64,AlphaGrowth mAPOLLO,Lending,595324.23050814,3.713,false,,Ethereum,"An isolated market for mAPOLLO ecosystem assets, configured by AlphaGrowth."
d207f3f6-28fb-40f1-ad56-dbfc6b8e8e65,AlphaGrowth mAPOLLO,Lending,710968.60790318,0,false,,Ethereum,"An isolated market for mAPOLLO ecosystem assets, configured by AlphaGrowth."
647122f7-51f6-46e0-901a-beca9864b44a,AlphaGrowth Unichain Market,Lending,1883574.39366283,1.4356,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
a6209589-0fad-42a7-887b-864209b5bf3d,AlphaGrowth Unichain Market,Lending,1894930.76796568,0.0001,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
769c1173-e12e-4681-8c96-e848eb033c67,AlphaGrowth Unichain Market,Lending,78036.12295626,0.0006,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
1078602e-0cfd-4895-bb00-618b2043b8a4,AlphaGrowth Unichain Market,Lending,197106.03568993,13.1082,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
320d1517-4e4e-4170-a49a-0cc8582db224,AlphaGrowth Unichain Market,Lending,93014.80126261,14.0088,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
fc254fa3-0705-4521-bbdd-de116dde83d5,AlphaGrowth Unichain Market,Lending,2180.50736393,72,false,,Unichain,"A lending and borrowing market for stablecoin-denominated assets and selected collateral, configured by AlphaGrowth."
0f64bbb8-e3b4-4d62-b7a4-d30d4bef1fd4,AlphaGrowth Unichain Vaults,Lending,40031.66432764,0.0001,false,,Unichain,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
ab99dbf7-592d-4ec3-af67-f79cfa7f2a58,AlphaGrowth Unichain Vaults,Lending,71945.59622849,0.8281,false,,Unichain,"A lending and borrowing market for selected collateral, configured by AlphaGrowth."
e28cc1eb-f93c-488e-8f07-64eaffd51439,AlphaGrowth YO yoBTC Market,Lending,136258.73533653,0.0301,false,,Base,"A market for YO yoBTC ecosystem assets, configured by AlphaGrowth."
ec2eb9fa-493c-4a19-96bb-36143288adc7,AlphaGrowth YO yoBTC Market,Lending,11784.7161867,0,false,,Base,"A market for YO yoBTC ecosystem assets, configured by AlphaGrowth."
0bc79fa3-1394-4411-8a09-b5f20fc2772a,AlphaGrowth YO yoUSD Market,Lending,113513.10241275,0,false,,Base,"A market for YO yoUSD ecosystem assets, configured by AlphaGrowth."
cbcf1cca-bed3-4888-b1f0-605e474e3c6a,AlphaGrowth YO yoUSD Market,Lending,28076.24393808,21.2468,false,,Base,"A market for YO yoUSD ecosystem assets, configured by AlphaGrowth."
794102e8-e8f1-4df3-9038-fd60590087c6,Alphaping YieldFi USDT0,Lending,0,0,false,Euler,Plasma,Component of the Alphaping YieldFi VYUSD Market
d4bf0300-df63-404d-9955-0f5898577053,Alterscope LRT,Lending,85434.55253179,0,false,Alterscope,Base,"A set of vaults for LRT-related assets, configured by Alterscope."
9095148d-7a85-404f-ab71-b307715af2eb,Alterscope LRT,Lending,54951.16088807,15.8222,false,Alterscope,Base,"A set of vaults for LRT-related assets, configured by Alterscope."
db58f6fc-6cb1-43de-b858-6ec00931bd2e,Altura Vault,Vault,21755074.80514959,31.607499999999998,true,Altura,HyperEVM,"Altura generates yield through a combination of strategies, including: funding rate arbitrage, liquidity provisioning, Market Making and short-term RWA arbitrage. The system is hedged, diversified, transparent, and optimized for operational longevity. Users benefit from institutional-grade yield without needing trading expertise or strategy oversight. See our [deal memo](https://docsend.com/view/anc88jnix7rja2xc) for more information."
d66cde33-272a-4b3a-afea-895c6c605993,Api3 Core USDC,Lending,5688228.68593415,2.8046,false,Api3,Ethereum,Morpho Api3CoreUSDC vault on Ethereum
baee6f00-65d2-4474-bb13-63a8a012ee03,Api3 Core USDC,Lending,5682922.79837278,2.6625,false,Api3,Ethereum,Morpho Api3CoreUSDC vault on Ethereum
895ba0ab-7428-4795-afea-2358b1a255e7,Api3 dCOMP USDC,Lending,6472522.96982788,8.8553,false,Api3,Ethereum,Morpho Api3-dCOMP-USDC vault on Ethereum
40acb72e-e012-465d-b9b9-083ad7f157d2,Apostro VNX Swiss Franc VCHF,Lending,267072.71676283,0.0618,false,Apostro,Base,Morpho apVCHF vault on Base
5bf7ed23-6046-4b25-a57d-01eff5977e03,ARCHITECT Global Value,Lending,1066220.78028967,4.114,false,Architect,Base,Morpho ARCHITECT GVI vault on Base
6f10fe78-8ec5-4fce-88fe-7c30d96bd4bb,ARCHITECT Global Value II,Lending,1.11697423,4.1353,false,Architect,Base,Morpho ARCHITECT II vault on Base
4aa0ffe8-86fd-4e6b-a15f-4f52443d52f8,August AUSD V2,Lending,7957361.84037391,90.6586,false,August,Ethereum,Morpho augustAUSDv2 vault on Ethereum
b98635a4-6d15-45ea-abc1-fb2f34204606,August USDC,Lending,262.56613876,4.2113,false,August,Ethereum,Morpho augustUSDC vault on Ethereum
20a10b39-6c0b-4f8c-b53a-77ed9fab9051,August USDC,Lending,0.00000166,0,false,August,Monad,Morpho augustUSDC vault on Monad
64e4ee17-c3cf-4c38-8319-3c1fa2553280,August USDC V2,Lending,6336780.63500139,4.5667,false,August,Ethereum,Morpho augustUSDCv2 vault on Ethereum
9da2dcf4-a7ee-4d64-b42e-0315a62b6c05,August USDC V2,Lending,11309749.95595317,5.0938,false,August,Monad,Morpho AugustUSDCv2 vault on Monad
1326097e-696b-4b48-8135-3f3f84d49849,Avantgarde USDC Conservative,Lending,217734.551137,3.6956,false,Avantgarde,Base,Morpho AVGUSDCconsb vault on Base
c80d5648-2c1a-4f20-b712-50006a400ffc,Avantgarde USDC Conservative,Lending,1495661.55832027,3.1193,false,Avantgarde,Ethereum,Morpho AVGUSDCcons vault on Ethereum
4d09aee4-721f-4867-8ada-1b07a6f1faa1,Avantgarde USDC Dynamic,Lending,54746.48354077,3.3224,false,Avantgarde,Ethereum,Morpho AVGUSDCdyn vault on Ethereum
919cec67-04b1-44de-a37e-2cdaf17b370c,Avantgarde WETH Conservative,Lending,146616.17510252,1.2977,false,Avantgarde,Ethereum,Morpho AVGWETHcons vault on Ethereum
a4d4e016-21c6-41ea-a227-f4847778f568,BTC Liquidity Provider,Vault,0,6.75,true,Defx,Ethereum,
f9537b61-32f6-4180-a75f-f8cf813ee038,Cap Ecosystem USDC,Lending,102356.64349967,3.4707,false,Gauntlet,Ethereum,Morpho capUSDC vault on Ethereum
db420984-a394-4701-b176-270b12e27934,Cassa RWA,Lending,0,0,false,Cassa,Ethereum,A set of markets for borrowing AUSD against tokenised RWAs. Curated by Cassa.
a7e9730f-1d0b-4141-bee9-b7b2cb8d9125,Cassa RWA,Lending,801257.19742014,0,false,Cassa,Ethereum,A set of markets for borrowing AUSD against tokenised RWAs. Curated by Cassa.
50caa383-6962-4cd0-b7b5-33938ebeb9bb,Cassa RWA,Lending,595641.785456,0,false,Cassa,Ethereum,A set of markets for borrowing AUSD against tokenised RWAs. Curated by Cassa.
11bb8ade-adc3-4949-bf45-e0be22713204,"Cassa RWAs, Equities & Commodities",Vault,1426468.24308711,13.2188,true,Cassa,Ethereum,
bcbce226-80ec-4cf8-ae7a-ba940c0b9aa6,Clearstar Boring USDC,Lending,1.01234942,4.1209,false,Clearstar,Base,Morpho CSBUSDC vault on Base
4d83fc49-6c24-43d3-a2bd-cd2ae87ecaf7,Clearstar Boring USDC,Lending,516.57975617,4.1181,false,Clearstar,Base,Morpho CSBORUSDC vault on Base
fb8027bc-ddef-4602-8023-7fcabd3a9665,Clearstar Boring USDC,Lending,500162.69822267,3.4718,false,Clearstar,Ethereum,Morpho CSBUSDC vault on Ethereum
137e791f-d373-4eba-9e32-788a1aecb30e,Clearstar Boring USDT,Lending,1.00838944,2.6396,false,Clearstar,Ethereum,Morpho CSBUSDT vault on Ethereum
24d03a47-2797-4216-9bef-14b688224da8,Clearstar Continuum USDC,Vault,3.90343266,2.1288,false,Clearstar,Ethereum,
64ac62c3-836c-414e-a0a7-c7703eea4dac,Clearstar Continuum USDT0,Vault,9.03531538,0,false,Clearstar,Plasma,
8e629493-082f-4f56-9f6f-507e3db0b29c,Clearstar Core USDC,Lending,57.07734702,1.2096,false,Clearstar,Katana,Morpho CSCOREUSDC vault on Katana
800f1336-397f-42d3-82b0-6fd0cf4f2cba,Clearstar Core v2,Lending,56.0689246,1.2077,false,Clearstar,Katana,Morpho CSCORES vault on Katana
1be8eabb-322c-4c99-a2f4-799d8d0a75d4,Clearstar Earn AUSD,Vault,50046.32658396,5.0203,false,,Monad,
1dd2c14c-3cb5-4645-975f-367fd902b96d,Clearstar Earn USDC,Vault,904835.14398023,7.3952,false,,Monad,
eb13500a-cac4-4f74-b982-eb501a4dfb76,Clearstar ETH Fusion,Lending,0,0,false,Clearstar,Base,"A market for cbAssets, configured by Clearstar Labs."
989df856-aab1-412b-9946-e50f09b8785c,Clearstar ETH Fusion,Lending,1032788.37336047,2.6929,false,Clearstar,Base,"A market for cbAssets, configured by Clearstar Labs."
6ca4482d-08ed-4a9e-b535-430a40108bb8,Clearstar ETH Fusion,Vault,1124.98488644,0.6929,false,,Base,
cefe8899-cf51-49f6-9627-bf27ddd5b615,Clearstar ETH Reactor,Lending,579796.51931907,4.2198,false,Clearstar,Base,Morpho CSETH vault on Base
5db0b9f0-2149-4e52-8a4a-b8b63bcdbb54,Clearstar High Yield USDC,Lending,70023.62359134,3.9705,false,Clearstar,Arbitrum,Morpho CSHYUSDC vault on Arbitrum
324e85db-f31c-48eb-9886-c6a5fb2c8aa4,Clearstar Reactor,Lending,905468.93289818,4.3952,false,Clearstar,Monad,A Monad market cluster configured by Clearstar Labs.
5cffe88e-b951-4b9e-9dac-4878e7b71652,Clearstar Reactor,Lending,50086.19803282,5.0203,false,Clearstar,Monad,A Monad market cluster configured by Clearstar Labs.
39a1d1a9-49af-44a5-80e5-071e64a89beb,Clearstar Reactor,Lending,0,0,false,Clearstar,Monad,A Monad market cluster configured by Clearstar Labs.
b38c1d23-d614-4d92-a006-ed2439aef804,Clearstar Reactor ETH,Lending,2.26783345,1.4429,false,Clearstar,Ethereum,Morpho CSRETH vault on Ethereum
89986f02-c08b-4bca-b680-4872506bee44,Clearstar Reactor ETH,Lending,2340.95484721,1.443,false,Clearstar,Ethereum,Morpho CSWETH vault on Ethereum
856f0c2e-4a83-4514-bc01-e822979ee11b,Clearstar Reactor ETH,Lending,354700.42363413,4.2591,false,Clearstar,Base,Morpho CSRETH vault on Base
